,speed_gm,times
1041,36.65,1621497164.85
1042,36.63,1621497164.8700001
1043,36.58,1621497164.8899999
1044,36.93,1621497164.905
1045,36.56,1621497164.91
1046,36.53,1621497164.9299998
1047,36.49,1621497164.95
1048,36.46,1621497164.9699998
1049,36.43,1621497164.99
1050,36.4,1621497165.104
1051,36.27,1621497165.1100001
1052,36.25,1621497165.1299999
1053,36.23,1621497165.15
1054,36.19,1621497165.1699998
1055,36.15,1621497165.19
1056,36.12,1621497165.2099998
1057,36.11,1621497165.23
1058,36.1,1621497165.2499998
1059,36.05,1621497165.2700002
1060,36.04,1621497165.29
1061,36.37,1621497165.304
1062,36.03,1621497165.3100002
1063,36.01,1621497165.33
1064,36.0,1621497165.3500001
1065,35.96,1621497165.37
1066,35.94,1621497165.39
1067,35.93,1621497165.4099998
1068,35.9,1621497165.43
1069,35.89,1621497165.4499998
1070,35.85,1621497165.47
1071,35.81,1621497165.4899998
1072,36.34,1621497165.504
1073,35.78,1621497165.5100002
1074,35.73,1621497165.53
1075,35.68,1621497165.5500002
1076,35.63,1621497165.57
1077,35.57,1621497165.5900002
1078,35.54,1621497165.61
1079,35.51,1621497165.63
1080,35.49,1621497165.6499999
1081,35.47,1621497165.67
1082,35.43,1621497165.6899998
1083,36.31,1621497165.707
1084,35.41,1621497165.71
1085,35.4,1621497165.7299998
1086,35.37,1621497165.7500002
1087,35.35,1621497165.77
1088,35.34,1621497165.7900002
1089,35.33,1621497165.81
1090,35.32,1621497165.8300002
1091,35.3,1621497165.85
1092,35.3,1621497165.8700001
1093,35.25,1621497165.8899999
1094,36.29,1621497165.904
1095,35.23,1621497165.91
1096,35.18,1621497165.9299998
1097,35.14,1621497165.95
1098,35.11,1621497165.9699998
1099,35.09,1621497165.99
1100,35.06,1621497166.1030002
1101,34.9,1621497166.1100001
1102,34.88,1621497166.1299999
1103,34.85,1621497166.15
1104,34.81,1621497166.1699998
1105,34.79,1621497166.19
1106,34.77,1621497166.2099998
1107,34.74,1621497166.23
1108,34.71,1621497166.2499998
1109,34.69,1621497166.2700002
1110,34.66,1621497166.29
1111,35.02,1621497166.304
1112,34.63,1621497166.3100002
1113,34.59,1621497166.33
1114,34.56,1621497166.3500001
1115,34.52,1621497166.37
1116,34.5,1621497166.39
1117,34.49,1621497166.4099998
1118,34.46,1621497166.43
1119,34.44,1621497166.4499998
1120,34.41,1621497166.47
1121,34.4,1621497166.4899998
1122,34.97,1621497166.503
1123,34.38,1621497166.5100002
1124,34.35,1621497166.53
1125,34.33,1621497166.5500002
1126,34.3,1621497166.57
1127,34.31,1621497166.5900002
1128,34.28,1621497166.61
1129,34.26,1621497166.63
1130,34.23,1621497166.6499999
1131,34.16,1621497166.67
1132,34.16,1621497166.6899998
1133,34.95,1621497166.703
1134,34.12,1621497166.71
1135,34.08,1621497166.7299998
1136,34.06,1621497166.7500002
1137,34.02,1621497166.77
1138,34.01,1621497166.7900002
1139,34.0,1621497166.81
1140,33.97,1621497166.8300002
1141,33.95,1621497166.85
1142,33.93,1621497166.8700001
1143,33.93,1621497166.8899999
1144,34.92,1621497166.904
1145,33.9,1621497166.91
1146,33.88,1621497166.9299998
1147,33.88,1621497166.95
1148,33.84,1621497166.9699998
1149,33.84,1621497166.99
1150,33.85,1621497167.1020002
1151,33.68,1621497167.1100001
1152,33.64,1621497167.1299999
1153,33.62,1621497167.15
1154,33.57,1621497167.1699998
1155,33.54,1621497167.19
1156,33.52,1621497167.2099998
1157,33.46,1621497167.23
1158,33.45,1621497167.2499998
1159,33.41,1621497167.2700002
1160,33.36,1621497167.29
1161,33.8,1621497167.302
1162,33.35,1621497167.3100002
1163,33.3,1621497167.33
1164,33.28,1621497167.3500001
1165,33.26,1621497167.371
1166,33.24,1621497167.39
1167,33.23,1621497167.414
1168,33.2,1621497167.43
1169,33.19,1621497167.4499998
1170,33.15,1621497167.47
1171,33.1,1621497167.4899998
1172,33.77,1621497167.502
1173,33.08,1621497167.5100002
1174,33.03,1621497167.53
1175,32.98,1621497167.5500002
1176,32.93,1621497167.57
1177,32.87,1621497167.5900002
1178,32.84,1621497167.61
1179,32.8,1621497167.63
1180,32.77,1621497167.6499999
1181,32.74,1621497167.677
1182,32.69,1621497167.6899998
1183,33.74,1621497167.703
1184,32.65,1621497167.71
1185,32.61,1621497167.7299998
1186,32.55,1621497167.7500002
1187,32.47,1621497167.77
1188,32.42,1621497167.7900002
1189,32.4,1621497167.81
1190,32.36,1621497167.8300002
1191,32.32,1621497167.85
1192,32.29,1621497167.8700001
1193,32.27,1621497167.8899999
1194,33.71,1621497167.9020002
1195,32.22,1621497167.91
1196,32.21,1621497167.9299998
1197,32.15,1621497167.95
1198,32.1,1621497167.972
1199,32.03,1621497167.99
1200,31.73,1621497168.1100001
1201,31.96,1621497168.1230001
1202,31.68,1621497168.1299999
1203,31.63,1621497168.15
1204,31.54,1621497168.1699998
1205,31.47,1621497168.19
1206,31.39,1621497168.2099998
1207,31.33,1621497168.23
1208,31.3,1621497168.2499998
1209,31.23,1621497168.2700002
1210,31.18,1621497168.29
1211,31.92,1621497168.302
1212,31.15,1621497168.3100002
1213,31.09,1621497168.331
1214,31.06,1621497168.3500001
1215,31.01,1621497168.37
1216,30.96,1621497168.39
1217,30.93,1621497168.4099998
1218,30.88,1621497168.43
1219,30.85,1621497168.4499998
1220,30.82,1621497168.47
1221,30.77,1621497168.4899998
1222,31.87,1621497168.502
1223,30.74,1621497168.5100002
1224,30.69,1621497168.53
1225,30.66,1621497168.5500002
1226,30.63,1621497168.57
1227,30.61,1621497168.5900002
1228,30.57,1621497168.61
1229,30.54,1621497168.63
1230,30.5,1621497168.6499999
1231,30.46,1621497168.67
1232,30.43,1621497168.6899998
1233,31.83,1621497168.7020001
1234,30.4,1621497168.71
1235,30.36,1621497168.7299998
1236,30.3,1621497168.7500002
1237,30.27,1621497168.77
1238,30.24,1621497168.7900002
1239,30.21,1621497168.81
1240,30.18,1621497168.8300002
1241,30.14,1621497168.85
1242,30.09,1621497168.8700001
1243,30.04,1621497168.8899999
1244,31.79,1621497168.903
1245,30.0,1621497168.91
1246,29.97,1621497168.9299998
1247,29.91,1621497168.95
1248,29.87,1621497168.9699998
1249,29.82,1621497168.99
1250,29.77,1621497169.1
1251,29.45,1621497169.1100001
1252,29.38,1621497169.1299999
1253,29.33,1621497169.15
1254,29.26,1621497169.1729999
1255,29.19,1621497169.19
1256,29.12,1621497169.2099998
1257,29.03,1621497169.23
1258,28.96,1621497169.2499998
1259,28.91,1621497169.2700002
1260,28.84,1621497169.29
1261,29.71,1621497169.3009999
1262,28.75,1621497169.3100002
1263,28.68,1621497169.33
1264,28.57,1621497169.3500001
1265,28.5,1621497169.37
1266,28.45,1621497169.39
1267,28.35,1621497169.4099998
1268,28.29,1621497169.43
1269,28.22,1621497169.4499998
1270,28.11,1621497169.47
1271,28.03,1621497169.4899998
1272,29.64,1621497169.501
1273,27.96,1621497169.5100002
1274,27.87,1621497169.53
1275,27.77,1621497169.5500002
1276,27.68,1621497169.57
1277,27.58,1621497169.5900002
1278,27.46,1621497169.61
1279,27.4,1621497169.63
1280,27.31,1621497169.6499999
1281,27.2,1621497169.67
1282,27.11,1621497169.6899998
1283,29.59,1621497169.701
1284,27.0,1621497169.71
1285,26.88,1621497169.7299998
1286,26.78,1621497169.7500002
1287,26.66,1621497169.77
1288,26.54,1621497169.7900002
1289,26.44,1621497169.81
1290,26.32,1621497169.829
1291,26.19,1621497169.849
1292,26.09,1621497169.869
1293,25.96,1621497169.889
1294,29.53,1621497169.901
1295,25.84,1621497169.909
1296,25.72,1621497169.929
1297,25.6,1621497169.95
1298,25.5,1621497169.9689999
1299,25.35,1621497169.9889998
1300,25.24,1621497170.1
1301,24.57,1621497170.109
1302,24.48,1621497170.129
1303,24.35,1621497170.149
1304,24.22,1621497170.169
1305,24.1,1621497170.189
1306,23.98,1621497170.2089999
1307,23.85,1621497170.2289999
1308,23.72,1621497170.2489998
1309,23.57,1621497170.269
1310,23.44,1621497170.289
1311,25.12,1621497170.3
1312,23.32,1621497170.312
1313,23.18,1621497170.329
1314,23.06,1621497170.352
1315,22.94,1621497170.369
1316,22.8,1621497170.389
1317,22.67,1621497170.409
1318,22.54,1621497170.429
1319,22.39,1621497170.449
1320,22.29,1621497170.4689999
1321,22.15,1621497170.4889998
1322,24.96,1621497170.499
1323,22.03,1621497170.5089998
1324,21.9,1621497170.529
1325,21.77,1621497170.549
1326,21.63,1621497170.569
1327,21.49,1621497170.589
1328,21.34,1621497170.609
1329,21.2,1621497170.631
1330,21.06,1621497170.649
1331,20.94,1621497170.669
1332,20.79,1621497170.689
1333,20.64,1621497170.7089999
1334,24.83,1621497170.728
1335,20.51,1621497170.7289999
1336,20.38,1621497170.7489998
1337,20.21,1621497170.769
1338,20.09,1621497170.789
1339,19.95,1621497170.809
1340,19.81,1621497170.829
1341,19.69,1621497170.849
1342,19.56,1621497170.869
1343,19.41,1621497170.889
1344,24.72,1621497170.9
1345,19.26,1621497170.909
1346,19.12,1621497170.929
1347,18.98,1621497170.949
1348,18.82,1621497170.9689999
1349,18.68,1621497170.9889998
1350,17.92,1621497171.109
1351,17.79,1621497171.129
1352,17.67,1621497171.149
1353,17.54,1621497171.1699998
1354,17.42,1621497171.189
1355,17.31,1621497171.2089999
1356,17.21,1621497171.2289999
1357,17.09,1621497171.2489998
1358,16.99,1621497171.269
1359,16.87,1621497171.289
1360,18.44,1621497171.2979999
1361,16.76,1621497171.309
1362,16.66,1621497171.329
1363,16.54,1621497171.349
1364,16.43,1621497171.369
1365,16.31,1621497171.389
1366,16.21,1621497171.409
1367,16.12,1621497171.429
1368,16.01,1621497171.4499998
1369,15.9,1621497171.4689999
1370,15.8,1621497171.4889998
1371,18.3,1621497171.498
1372,15.69,1621497171.5089998
1373,15.61,1621497171.529
1374,15.51,1621497171.549
1375,15.43,1621497171.569
1376,15.34,1621497171.589
1377,15.24,1621497171.61
1378,15.17,1621497171.629
1379,15.08,1621497171.649
1380,14.98,1621497171.669
1381,14.87,1621497171.689
1382,18.18,1621497171.698
1383,14.77,1621497171.7089999
1384,14.67,1621497171.7289999
1385,14.57,1621497171.7489998
1386,14.48,1621497171.769
1387,14.41,1621497171.789
1388,14.34,1621497171.809
1389,14.25,1621497171.829
1390,14.17,1621497171.849
1391,14.08,1621497171.869
1392,13.99,1621497171.889
1393,18.06,1621497171.8979998
1394,13.89,1621497171.909
1395,13.8,1621497171.929
1396,13.72,1621497171.96
1397,13.64,1621497171.9689999
1398,18.56,1621497171.9859998
1399,13.58,1621497171.993
1400,13.17,1621497172.109
1401,13.13,1621497172.129
1402,13.05,1621497172.149
1403,12.99,1621497172.169
1404,12.92,1621497172.189
1405,12.86,1621497172.2089999
1406,12.8,1621497172.23
1407,12.72,1621497172.2489998
1408,12.64,1621497172.2710001
1409,12.59,1621497172.29
1410,13.44,1621497172.2979999
1411,12.53,1621497172.309
1412,12.49,1621497172.329
1413,12.45,1621497172.349
1414,12.4,1621497172.38
1415,12.35,1621497172.389
1416,12.32,1621497172.409
1417,12.26,1621497172.429
1418,12.21,1621497172.449
1419,12.16,1621497172.4689999
1420,12.11,1621497172.4889998
1421,13.37,1621497172.498
1422,12.04,1621497172.5089998
1423,11.99,1621497172.529
1424,11.93,1621497172.549
1425,11.89,1621497172.569
1426,11.85,1621497172.589
1427,11.82,1621497172.612
1428,11.78,1621497172.629
1429,11.74,1621497172.649
1430,11.69,1621497172.669
1431,11.64,1621497172.689
1432,13.31,1621497172.697
1433,11.6,1621497172.7089999
1434,11.55,1621497172.7289999
1435,11.5,1621497172.7489998
1436,11.46,1621497172.769
1437,11.41,1621497172.789
1438,11.36,1621497172.809
1439,11.31,1621497172.829
1440,11.25,1621497172.849
1441,11.19,1621497172.872
1442,11.14,1621497172.889
1443,13.25,1621497172.8969998
1444,11.1,1621497172.909
1445,11.05,1621497172.929
1446,11.02,1621497172.949
1447,10.98,1621497172.9689999
1448,13.51,1621497172.9750001
1449,10.93,1621497172.9889998
1450,10.67,1621497173.109
1451,10.62,1621497173.129
1452,10.58,1621497173.149
1453,10.53,1621497173.169
1454,10.49,1621497173.189
1455,10.43,1621497173.2089999
1456,10.39,1621497173.2289999
1457,10.35,1621497173.2489998
1458,10.3,1621497173.269
1459,10.27,1621497173.289
1460,10.86,1621497173.297
1461,10.22,1621497173.309
1462,10.19,1621497173.329
1463,10.13,1621497173.349
1464,10.08,1621497173.369
1465,10.03,1621497173.389
1466,10.0,1621497173.409
1467,9.97,1621497173.429
1468,9.91,1621497173.4499998
1469,9.87,1621497173.4689999
1470,9.82,1621497173.4910002
1471,9.77,1621497173.5089998
1472,10.81,1621497173.528
1473,9.72,1621497173.529
1474,9.69,1621497173.549
1475,9.65,1621497173.569
1476,9.6,1621497173.589
1477,9.57,1621497173.609
1478,9.53,1621497173.629
1479,9.49,1621497173.649
1480,9.44,1621497173.669
1481,9.41,1621497173.689
1482,10.76,1621497173.696
1483,9.35,1621497173.7089999
1484,9.3,1621497173.7289999
1485,9.25,1621497173.7489998
1486,9.2,1621497173.769
1487,9.15,1621497173.795
1488,9.11,1621497173.809
1489,9.07,1621497173.829
1490,9.04,1621497173.849
1491,8.99,1621497173.869
1492,8.94,1621497173.889
1493,10.73,1621497173.8969998
1494,8.89,1621497173.909
1495,8.85,1621497173.929
1496,8.79,1621497173.949
1497,10.9,1621497173.967
1498,8.74,1621497173.9689999
1499,8.71,1621497173.992
1500,8.48,1621497174.109
1501,8.4,1621497174.129
1502,8.35,1621497174.149
1503,8.3,1621497174.169
1504,8.25,1621497174.189
1505,8.22,1621497174.2089999
1506,8.18,1621497174.2289999
1507,8.14,1621497174.2489998
1508,8.1,1621497174.269
1509,8.06,1621497174.289
1510,8.64,1621497174.299
1511,8.02,1621497174.312
1512,7.99,1621497174.329
1513,7.94,1621497174.349
1514,7.89,1621497174.369
1515,7.85,1621497174.389
1516,7.8,1621497174.409
1517,7.76,1621497174.429
1518,7.72,1621497174.449
1519,7.69,1621497174.472
1520,7.66,1621497174.4889998
1521,8.6,1621497174.4950001
1522,7.61,1621497174.5089998
1523,7.56,1621497174.529
1524,7.5,1621497174.549
1525,7.45,1621497174.569
1526,7.4,1621497174.589
1527,7.35,1621497174.609
1528,7.31,1621497174.629
1529,7.26,1621497174.649
1530,7.21,1621497174.669
1531,7.16,1621497174.689
1532,8.57,1621497174.696
1533,7.1,1621497174.7089999
1534,7.05,1621497174.7289999
1535,7.0,1621497174.7489998
1536,6.94,1621497174.769
1537,6.88,1621497174.789
1538,6.82,1621497174.809
1539,6.76,1621497174.829
1540,6.71,1621497174.849
1541,6.66,1621497174.869
1542,6.6,1621497174.889
1543,8.54,1621497174.896
1544,6.55,1621497174.909
1545,6.49,1621497174.937
1546,6.43,1621497174.949
1547,8.69,1621497174.961
1548,6.35,1621497174.9689999
1549,6.29,1621497174.9889998
1550,5.88,1621497175.109
1551,5.81,1621497175.129
1552,5.74,1621497175.149
1553,5.67,1621497175.169
1554,5.62,1621497175.189
1555,5.55,1621497175.2089999
1556,5.48,1621497175.2289999
1557,5.41,1621497175.2489998
1558,5.35,1621497175.269
1559,5.28,1621497175.289
1560,6.15,1621497175.2940001
1561,5.22,1621497175.309
1562,5.15,1621497175.329
1563,5.07,1621497175.349
1564,5.0,1621497175.369
1565,4.92,1621497175.389
1566,4.87,1621497175.409
1567,4.83,1621497175.429
1568,4.77,1621497175.449
1569,4.72,1621497175.4689999
1570,4.65,1621497175.4889998
1571,6.1,1621497175.4950001
1572,4.56,1621497175.5089998
1573,4.49,1621497175.529
1574,4.43,1621497175.549
1575,4.37,1621497175.569
1576,4.32,1621497175.589
1577,4.28,1621497175.609
1578,4.24,1621497175.629
1579,4.18,1621497175.649
1580,4.12,1621497175.669
1581,4.06,1621497175.689
1582,6.02,1621497175.6940002
1583,4.01,1621497175.7089999
1584,3.94,1621497175.7289999
1585,3.89,1621497175.7489998
1586,3.82,1621497175.769
1587,3.73,1621497175.789
1588,3.66,1621497175.809
1589,3.59,1621497175.829
1590,3.52,1621497175.849
1591,3.44,1621497175.869
1592,3.36,1621497175.889
1593,5.96,1621497175.894
1594,3.28,1621497175.909
1595,3.19,1621497175.929
1596,6.22,1621497175.9459999
1597,3.09,1621497175.949
1598,3.01,1621497175.9689999
1599,2.93,1621497175.9889998
1600,2.41,1621497176.109
1601,2.31,1621497176.129
1602,2.22,1621497176.149
1603,2.14,1621497176.169
1604,2.07,1621497176.189
1605,2.0,1621497176.2089999
1606,1.94,1621497176.2289999
1607,1.88,1621497176.2489998
1608,1.84,1621497176.269
1609,1.78,1621497176.293
1610,2.75,1621497176.2940001
1611,1.74,1621497176.313
1612,1.7,1621497176.329
1613,1.64,1621497176.349
1614,1.6,1621497176.369
1615,1.54,1621497176.389
1616,1.49,1621497176.409
1617,1.46,1621497176.429
1618,1.43,1621497176.449
1619,1.41,1621497176.4689999
1620,1.4,1621497176.4889998
1621,2.66,1621497176.493
1622,1.36,1621497176.5089998
1623,1.34,1621497176.53
1624,1.32,1621497176.5500002
1625,1.3,1621497176.569
1626,1.29,1621497176.591
1627,1.27,1621497176.609
1628,1.24,1621497176.629
1629,1.23,1621497176.649
1630,1.22,1621497176.669
1631,1.2,1621497176.689
1632,2.57,1621497176.6929998
1633,1.2,1621497176.7089999
1634,1.17,1621497176.7289999
1635,1.16,1621497176.7489998
1636,1.15,1621497176.769
1637,1.13,1621497176.789
1638,1.1,1621497176.809
1639,1.09,1621497176.829
1640,1.08,1621497176.849
1641,1.07,1621497176.869
1642,1.05,1621497176.889
1643,2.5,1621497176.893
1644,1.03,1621497176.909
1645,1.01,1621497176.929
1646,2.83,1621497176.938
1647,0.98,1621497176.949
1648,0.98,1621497176.9689999
1649,0.96,1621497176.9889998
1650,0.9,1621497177.109
1651,0.9,1621497177.129
1652,0.9,1621497177.149
1653,0.9,1621497177.169
1654,0.89,1621497177.189
1655,0.88,1621497177.2089999
1656,0.86,1621497177.2289999
1657,0.86,1621497177.2489998
1658,0.84,1621497177.269
1659,0.83,1621497177.289
1660,0.94,1621497177.292
1661,0.82,1621497177.309
1662,0.79,1621497177.329
1663,0.78,1621497177.349
1664,0.76,1621497177.369
1665,0.75,1621497177.389
1666,0.74,1621497177.409
1667,0.72,1621497177.429
1668,0.0,1621497177.452
1669,0.0,1621497177.4689999
1670,0.0,1621497177.4889998
1671,0.92,1621497177.492
1672,0.0,1621497177.5089998
1673,0.0,1621497177.529
1674,0.0,1621497177.549
1675,0.0,1621497177.569
1676,0.0,1621497177.589
1677,0.0,1621497177.609
1678,0.0,1621497177.629
1679,0.0,1621497177.649
1680,0.0,1621497177.669
1681,0.0,1621497177.689
1682,0.91,1621497177.692
1683,0.0,1621497177.7089999
1684,0.0,1621497177.7289999
1685,0.0,1621497177.7489998
1686,0.0,1621497177.7710001
1687,0.0,1621497177.789
1688,0.0,1621497177.809
1689,0.0,1621497177.829
1690,0.0,1621497177.849
1691,0.0,1621497177.869
1692,0.0,1621497177.889
1693,0.91,1621497177.892
1694,0.0,1621497177.909
1695,0.95,1621497177.926
1696,0.0,1621497177.929
1697,0.0,1621497177.949
1698,0.0,1621497177.9689999
1699,0.0,1621497177.9889998
1700,0.0,1621497178.109
1701,0.0,1621497178.129
1702,0.0,1621497178.149
1703,0.0,1621497178.169
1704,0.0,1621497178.189
1705,0.0,1621497178.2089999
1706,0.0,1621497178.2289999
1707,0.0,1621497178.2489998
1708,0.0,1621497178.269
1709,0.0,1621497178.289
1710,0.0,1621497178.2910001
1711,0.0,1621497178.309
1712,0.0,1621497178.329
1713,0.0,1621497178.349
1714,0.0,1621497178.369
1715,0.0,1621497178.402
1716,0.0,1621497178.409
1717,0.0,1621497178.429
1718,0.0,1621497178.449
1719,0.0,1621497178.4689999
1720,0.0,1621497178.4889998
1721,0.0,1621497178.492
1722,0.0,1621497178.5089998
1723,0.0,1621497178.529
1724,0.0,1621497178.549
1725,0.0,1621497178.569
1726,0.0,1621497178.589
1727,0.0,1621497178.609
1728,0.0,1621497178.629
1729,0.0,1621497178.649
1730,0.0,1621497178.669
1731,0.0,1621497178.6899998
1732,0.0,1621497178.692
1733,0.0,1621497178.7089999
1734,0.0,1621497178.7289999
1735,0.0,1621497178.7489998
